eventid,iyear,imonth,iday,country_txt,region_txt,city,latitude,longitude,attacktype1_txt,nkill,nwound
2.01905E+11,2019,5,28,Philippines,Southeast Asia,Kalabugao,8.456291,125.158779,Armed Assault,0,0
2.01905E+11,2019,5,30,Philippines,Southeast Asia,Impasug-Ong district,8.388542,125.082859,Bombing/Explosion,0,10
2.01905E+11,2019,5,30,Philippines,Southeast Asia,La Paz district,8.261036,125.609499,Armed Assault,1,0
2.01905E+11,2019,5,30,Philippines,Southeast Asia,Ibuan,9.085676,126.151264,Hostage Taking (Kidnapping),1,0
2.01905E+11,2019,5,30,Philippines,Southeast Asia,Galutan,12.520653,124.778025,Armed Assault,1,0
2.01905E+11,2019,5,31,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Armed Assault,0,2
2.01905E+11,2019,5,31,Myanmar,Southeast Asia,Myebon,20.046686,93.370769,Bombing/Explosion,,
2.01905E+11,2019,5,31,Myanmar,Southeast Asia,Nawng Lay,20.262527,98.208979,Bombing/Explosion,1,1
2.01906E+11,2019,6,1,Thailand,Southeast Asia,Bannang Sata district,6.255345,101.280018,Bombing/Explosion,0,1
2.01906E+11,2019,6,2,Thailand,Southeast Asia,Bangkok,13.785794,100.56085,Unarmed Assault,0,1
2.01906E+11,2019,6,2,Philippines,Southeast Asia,Butuan district,8.947538,125.540623,Assassination,1,0
2.01906E+11,2019,6,3,Indonesia,Southeast Asia,Kartasura,-7.550339,110.736588,Bombing/Explosion,0,1
2.01906E+11,2019,6,2,Thailand,Southeast Asia,Awae,6.329506,101.627154,Assassination,1,1
2.01906E+11,2019,6,3,Thailand,Southeast Asia,Nu Ro,5.856389,101.923611,Bombing/Explosion,0,1
2.01906E+11,2019,6,4,Myanmar,Southeast Asia,Myebon,20.042716,93.374165,Bombing/Explosion,0,0
2.01906E+11,2019,6,4,Myanmar,Southeast Asia,Myebon,20.042716,93.374165,Bombing/Explosion,0,0
2.01906E+11,2019,6,4,Myanmar,Southeast Asia,Myebon,20.042716,93.374165,Bombing/Explosion,0,0
2.01906E+11,2019,6,5,Philippines,Southeast Asia,Santa Rosa district,14.284244,121.088925,Assassination,3,1
2.01906E+11,2019,6,6,Philippines,Southeast Asia,Cabangahan,8.052588,125.134932,Facility/Infrastructure Attack,0,0
2.01906E+11,2019,6,6,Philippines,Southeast Asia,Quezon City,14.67428,121.057499,Assassination,1,0
2.01906E+11,2019,6,7,Philippines,Southeast Asia,Buenavista,10.144838,123.253151,Armed Assault,1,3
2.01906E+11,2019,6,8,Philippines,Southeast Asia,Mulawin,13.095438,120.71488,Armed Assault,1,0
2.01906E+11,2019,6,10,Philippines,Southeast Asia,Calapan district,13.377027,121.164621,Assassination,0,1
2.01906E+11,2019,6,12,Philippines,Southeast Asia,Binahian C,13.79226,122.259717,Armed Assault,,
2.01906E+11,2019,6,14,Philippines,Southeast Asia,Pasig City,14.58251,121.084238,Assassination,1,1
2.01906E+11,2019,6,15,Philippines,Southeast Asia,Halapitan,7.913774,125.313658,Armed Assault,0,0
2.01906E+11,2019,6,15,Thailand,Southeast Asia,Rangae district,6.254148,101.729605,Armed Assault,2,0
2.01906E+11,2019,6,15,Philippines,Southeast Asia,Sorsogon district,12.99271,124.014746,Armed Assault,2,0
2.01906E+11,2019,6,16,Philippines,Southeast Asia,San Ricardo,15.597506,120.974726,Assassination,1,0
2.01906E+11,2019,6,16,Philippines,Southeast Asia,Halapitan,7.913774,125.313658,Armed Assault,1,0
2.01906E+11,2019,6,17,Philippines,Southeast Asia,San Isidro,13.629249,123.265803,Assassination,1,0
2.01906E+11,2019,6,18,Malaysia,Southeast Asia,Lahad Datu,5.026416,118.335308,Hostage Taking (Kidnapping),0,0
2.01906E+11,2019,6,19,Philippines,Southeast Asia,Piao,8.512407,123.246152,Assassination,1,0
2.01906E+11,2019,6,19,Philippines,Southeast Asia,Ecija,15.591585,120.904526,Armed Assault,1,0
2.01906E+11,2019,6,20,Philippines,Southeast Asia,Cambitala,15.735505,121.120778,Hostage Taking (Kidnapping),,
2.01906E+11,2019,6,21,Philippines,Southeast Asia,Kakha,9.332857,122.915584,Armed Assault,2,0
2.01906E+11,2019,6,21,Philippines,Southeast Asia,Quezon City,14.67428,121.057499,Armed Assault,1,0
2.01906E+11,2019,6,21,Philippines,Southeast Asia,McKinley,12.445382,124.702238,Assassination,1,1
2.01906E+11,2019,6,22,Myanmar,Southeast Asia,Sittwe,20.137643,92.89282,Bombing/Explosion,3,1
2.01906E+11,2019,6,22,Philippines,Southeast Asia,Bantolinao,9.678129,123.107031,Bombing/Explosion,1,2
2.01906E+11,2019,6,23,Philippines,Southeast Asia,Puting Bato,11.754291,124.027503,Assassination,1,0
2.01906E+11,2019,6,24,Thailand,Southeast Asia,Samakkhi,6.429246,101.579613,Bombing/Explosion,0,1
2.01906E+11,2019,6,23,Philippines,Southeast Asia,New Isabela,6.679601,124.666295,Assassination,1,0
2.01906E+11,2019,6,25,Philippines,Southeast Asia,Pasay City,14.530948,121.004258,Bombing/Explosion,0,0
2.01906E+11,2019,6,25,Philippines,Southeast Asia,Isabela,6.700414,121.97256,Assassination,1,0
2.01906E+11,2019,6,26,Philippines,Southeast Asia,Kanda-islan,10.18323,123.213851,Armed Assault,1,0
2.01906E+11,2019,6,26,Philippines,Southeast Asia,Saniag,6.818784,124.352381,Assassination,2,1
2.01906E+11,2019,6,28,Philippines,Southeast Asia,Kajatian,6.04343,120.994262,Bombing/Explosion,8,22
2.01906E+11,2019,6,28,Thailand,Southeast Asia,Bangkok,13.785794,100.56085,Unarmed Assault,0,1
2.01906E+11,2019,6,27,Myanmar,Southeast Asia,Kyauktaw,20.847621,92.961691,Bombing/Explosion,0,0
2.01906E+11,2019,6,28,Philippines,Southeast Asia,Santo Nino,12.488159,121.016308,Hostage Taking (Kidnapping),1,1
2.01907E+11,2019,7,2,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Armed Assault,1,1
2.01907E+11,2019,7,2,Philippines,Southeast Asia,Isabela,6.700414,121.97256,Armed Assault,1,0
2.01907E+11,2019,7,3,Thailand,Southeast Asia,Kuwing,6.422819,101.089253,Armed Assault,2,0
2.01907E+11,2019,7,3,Thailand,Southeast Asia,Kuwing,6.422819,101.089253,Bombing/Explosion,1,3
2.01907E+11,2019,7,3,Philippines,Southeast Asia,Bula district,13.468936,123.277158,Armed Assault,0,0
2.01907E+11,2019,7,3,Philippines,Southeast Asia,Magsaysay,10.182994,123.213962,Armed Assault,1,0
2.01907E+11,2019,7,5,Philippines,Southeast Asia,Sindon Bayabo,17.04859,122.034426,Facility/Infrastructure Attack,0,0
2.01907E+11,2019,7,5,Philippines,Southeast Asia,Sindon Bayabo,17.04859,122.034426,Facility/Infrastructure Attack,0,0
2.01907E+11,2019,7,5,Philippines,Southeast Asia,Sindon Bayabo,17.04859,122.034426,Hostage Taking (Kidnapping),1,
2.01907E+11,2019,7,7,Philippines,Southeast Asia,Surigao City,9.784721,125.48969,Assassination,1,0
2.01907E+11,2019,7,7,Thailand,Southeast Asia,Lampaya,6.561871,101.227018,Armed Assault,2,2
2.01907E+11,2019,7,7,Philippines,Southeast Asia,Paraiso,15.452181,120.630057,Assassination,1,0
2.01907E+11,2019,7,10,Philippines,Southeast Asia,Kidapawan City district,7.010607,125.091134,Assassination,1,0
2.01907E+11,2019,7,10,Philippines,Southeast Asia,Cotabato City,7.209594,124.241967,Assassination,3,1
2.01907E+11,2019,7,10,Philippines,Southeast Asia,Quezon City,14.67428,121.057499,Bombing/Explosion,0,0
2.01907E+11,2019,7,12,Thailand,Southeast Asia,Benang Sareng,6.561871,101.227018,Bombing/Explosion,0,3
2.01907E+11,2019,7,12,Philippines,Southeast Asia,San Antonio,17.468526,121.752493,Assassination,1,0
2.01907E+11,2019,7,13,Philippines,Southeast Asia,Carol-an,9.840278,122.947222,Armed Assault,1,0
2.01907E+11,2019,7,14,Philippines,Southeast Asia,Sumisip Central,6.444171,121.975769,Armed Assault,1,4
2.01907E+11,2019,7,14,Philippines,Southeast Asia,Bunawan Brook,8.2239,126.154472,Armed Assault,2,0
2.01907E+11,2019,7,15,Philippines,Southeast Asia,Balanni,17.859658,121.502361,Armed Assault,0,0
2.01907E+11,2019,7,16,Thailand,Southeast Asia,Doo Koo,6.548956,101.638533,Bombing/Explosion,0,4
2.01907E+11,2019,7,17,Philippines,Southeast Asia,Kinawayan,7.387576,125.178974,Armed Assault,2,0
2.01907E+11,2019,7,17,Thailand,Southeast Asia,Buerawae,6.548956,101.638533,Bombing/Explosion,0,3
2.01907E+11,2019,7,18,Philippines,Southeast Asia,Mabato,9.830355,122.949401,Hostage Taking (Kidnapping),4,0
2.01907E+11,2019,7,19,Philippines,Southeast Asia,Prosperidad district,8.602392,125.871558,Armed Assault,0,1
2.01907E+11,2019,7,19,Myanmar,Southeast Asia,Kyaukmaw Paik Seik,20.06466,93.400725,Bombing/Explosion,3,0
2.01907E+11,2019,7,20,Indonesia,Southeast Asia,Nduga district,-4.40695,138.239353,Armed Assault,1,0
2.01907E+11,2019,7,20,Myanmar,Southeast Asia,Rathedaung,20.484473,92.755553,Bombing/Explosion,0,0
2.01907E+11,2019,7,22,Philippines,Southeast Asia,Ibaugan,13.019927,123.631565,Assassination,1,0
2.01907E+11,2019,7,22,Philippines,Southeast Asia,Tumbras,7.143754,124.47802,Assassination,2,0
2.01907E+11,2019,7,22,Thailand,Southeast Asia,Bannang Sata district,6.248696,101.304294,Bombing/Explosion,0,4
2.01907E+11,2019,7,22,Philippines,Southeast Asia,Maopi,13.081592,123.687494,Armed Assault,1,0
2.01907E+11,2019,7,23,Thailand,Southeast Asia,Paka Harang,6.827771,101.234923,Armed Assault,4,2
2.01907E+11,2019,7,23,Philippines,Southeast Asia,Guihulngan City district,10.182844,123.214013,Armed Assault,1,1
2.01907E+11,2019,7,23,Philippines,Southeast Asia,Brooke's Point district,8.81942,117.786178,Bombing/Explosion,0,0
2.01907E+11,2019,7,24,Philippines,Southeast Asia,Magsaysay,10.131364,123.222134,Facility/Infrastructure Attack,0,0
2.01907E+11,2019,7,24,Philippines,Southeast Asia,Mimi,8.890283,126.11108,Bombing/Explosion,0,0
2.01907E+11,2019,7,24,Philippines,Southeast Asia,Zamboanguita,9.101667,123.199354,Assassination,2,0
2.01907E+11,2019,7,25,Philippines,Southeast Asia,Hibaiyo,10.272515,123.320722,Armed Assault,2,0
2.01907E+11,2019,7,25,Philippines,Southeast Asia,Poblacion,10.129774,123.275187,Assassination,1,0
2.01907E+11,2019,7,25,Philippines,Southeast Asia,San Jose,9.402942,123.230728,Armed Assault,2,1
2.01907E+11,2019,7,26,Philippines,Southeast Asia,Bicol,13.113398,123.681696,Armed Assault,0,0
2.01907E+11,2019,7,26,Philippines,Southeast Asia,Panubigan,10.38051,123.23627,Assassination,1,0
2.01907E+11,2019,7,26,Philippines,Southeast Asia,Panubigan,10.38051,123.23627,Assassination,1,0
2.01907E+11,2019,7,27,Philippines,Southeast Asia,Tampocon I,9.847911,123.138534,Assassination,2,0
2.01907E+11,2019,7,26,Myanmar,Southeast Asia,Nyaung Chaung,20.810347,92.394939,Armed Assault,1,6
2.01907E+11,2019,7,26,Philippines,Southeast Asia,San Jose,9.401236,123.225057,Armed Assault,0,0
2.01907E+11,2019,7,30,Philippines,Southeast Asia,Dela Paz,14.350391,121.082249,Assassination,1,0
2.01907E+11,2019,7,30,Indonesia,Southeast Asia,Unknown,4.333613,96.964094,Assassination,0,0
2.01908E+11,2019,8,1,Philippines,Southeast Asia,Manila,14.599352,120.984774,Armed Assault,1,1
2.01908E+11,2019,8,1,Philippines,Southeast Asia,Santander,12.408938,124.51736,Assassination,1,0
2.01908E+11,2019,8,1,Thailand,Southeast Asia,Bangkok,13.785794,100.56085,Bombing/Explosion,0,0
2.01908E+11,2019,8,2,Thailand,Southeast Asia,Bangkok,13.785794,100.56085,Bombing/Explosion,0,3
2.01908E+11,2019,8,2,Thailand,Southeast Asia,Bangkok,13.785794,100.56085,Bombing/Explosion,0,0
2.01908E+11,2019,8,2,Thailand,Southeast Asia,Bangkok,13.785794,100.56085,Bombing/Explosion,0,1
2.01908E+11,2019,8,2,Thailand,Southeast Asia,Bangkok,13.785794,100.56085,Bombing/Explosion,0,0
2.01908E+11,2019,8,2,Thailand,Southeast Asia,Bangkok,13.866642,100.496336,Bombing/Explosion,,
2.01908E+11,2019,8,2,Thailand,Southeast Asia,Paku,6.625625,101.467961,Bombing/Explosion,0,2
2.01908E+11,2019,8,2,Philippines,Southeast Asia,Bantac,7.1128,125.143161,Bombing/Explosion,0,0
2.01908E+11,2019,8,2,Philippines,Southeast Asia,Malatad,7.361904,124.94543,Armed Assault,1,0
2.01908E+11,2019,8,3,Thailand,Southeast Asia,Bangkok,13.785794,100.56085,Armed Assault,0,0
2.01908E+11,2019,8,3,Philippines,Southeast Asia,Parang district,5.922966,120.916623,Armed Assault,0,9
2.01908E+11,2019,8,4,Thailand,Southeast Asia,Bangkok,13.866642,100.496336,Bombing/Explosion,0,0
2.01908E+11,2019,8,4,Thailand,Southeast Asia,Yarang district,6.770533,101.295081,Bombing/Explosion,0,0
2.01908E+11,2019,8,4,Thailand,Southeast Asia,Khao Tum,6.603948,101.338569,Bombing/Explosion,0,0
2.01908E+11,2019,8,4,Thailand,Southeast Asia,Khao Tum,6.603948,101.338569,Bombing/Explosion,0,0
2.01908E+11,2019,8,4,Philippines,Southeast Asia,Buga,13.296658,123.359391,Armed Assault,1,0
2.01908E+11,2019,8,6,Philippines,Southeast Asia,Datu Saudi Ampatuan district,6.956483,124.443419,Assassination,0,1
2.01908E+11,2019,8,7,Thailand,Southeast Asia,Bangkok,13.785794,100.56085,Armed Assault,0,0
2.01908E+11,2019,8,8,Philippines,Southeast Asia,Barangay 3,14.067431,121.250214,Assassination,1,2
2.01908E+11,2019,8,8,Philippines,Southeast Asia,Buenavista,10.065066,122.916625,Armed Assault,4,2
2.01908E+11,2019,8,8,Thailand,Southeast Asia,Thepha district,6.793994,100.917332,Armed Assault,1,0
2.01908E+11,2019,8,9,Philippines,Southeast Asia,Poponton,12.260155,124.956553,Unknown,,
2.01908E+11,2019,8,11,Philippines,Southeast Asia,San Rafael,8.057467,124.586061,Armed Assault,2,0
2.01908E+11,2019,8,11,Philippines,Southeast Asia,Poponton,12.26665,124.944308,Armed Assault,0,1
2.01908E+11,2019,8,10,Philippines,Southeast Asia,Lapinig,12.315578,125.301575,Armed Assault,0,0
2.01908E+11,2019,8,12,Indonesia,Southeast Asia,Kago,-5.291677,140.989932,Hostage Taking (Kidnapping),1,0
2.01908E+11,2019,8,12,Philippines,Southeast Asia,Kagay,6.008611,120.907223,Armed Assault,3,1
2.01908E+11,2019,8,13,Philippines,Southeast Asia,Igasan,6.086211,121.095804,Bombing/Explosion,0,0
2.01908E+11,2019,8,13,Philippines,Southeast Asia,Igasan,6.086211,121.095804,Bombing/Explosion,0,1
2.01908E+11,2019,8,13,Philippines,Southeast Asia,Laak district,7.87844,125.787448,Hostage Taking (Kidnapping),,
2.01908E+11,2019,8,14,Philippines,Southeast Asia,Pasay City,14.530948,121.004258,Assassination,1,0
2.01908E+11,2019,8,15,Philippines,Southeast Asia,Apia,14.708449,121.248026,Unknown,1,0
2.01908E+11,2019,8,15,Philippines,Southeast Asia,San Antonio,10.441141,124.889692,Assassination,1,0
2.01908E+11,2019,8,15,Philippines,Southeast Asia,Macagahay,10.261433,123.163661,Assassination,1,0
2.01908E+11,2019,8,15,Philippines,Southeast Asia,Kumaliskis,10.572016,123.228466,Assassination,1,0
2.01908E+11,2019,8,15,Philippines,Southeast Asia,Maguyepyep,17.440833,120.764444,Armed Assault,2,0
2.01908E+11,2019,8,15,Myanmar,Southeast Asia,Pyin Oo Lwin,22.022778,96.440556,Bombing/Explosion,3,3
2.01908E+11,2019,8,15,Myanmar,Southeast Asia,Pyin Oo Lwin,22.039178,96.471658,Bombing/Explosion,3,3
2.01908E+11,2019,8,15,Myanmar,Southeast Asia,Nawngkhio,22.35456,96.835933,Bombing/Explosion,3,3
2.01908E+11,2019,8,15,Myanmar,Southeast Asia,Nawngkhio,22.331291,96.800366,Unknown,3,2
2.01908E+11,2019,8,15,Myanmar,Southeast Asia,Nawngkhio,22.331291,96.800366,Unknown,3,2
2.01908E+11,2019,8,16,Philippines,Southeast Asia,Maglipay,11.811954,125.452139,Armed Assault,4,0
2.01908E+11,2019,8,16,Myanmar,Southeast Asia,Rathedaung,20.484908,92.755582,Bombing/Explosion,0,1
2.01908E+11,2019,8,17,Indonesia,Southeast Asia,Surabaya,-7.275388,112.722672,Armed Assault,0,3
2.01908E+11,2019,8,17,Philippines,Southeast Asia,Cagsiay,14.221556,121.748765,Bombing/Explosion,0,0
2.01908E+11,2019,8,17,Myanmar,Southeast Asia,Lashio district,23.368892,98.541785,Bombing/Explosion,0,0
2.01908E+11,2019,8,17,Myanmar,Southeast Asia,Lashio district,22.92915,97.76431,Armed Assault,1,
2.01908E+11,2019,8,17,Myanmar,Southeast Asia,Lashio district,23.154911,97.87009,Facility/Infrastructure Attack,0,0
2.01908E+11,2019,8,17,Myanmar,Southeast Asia,Kyaume,22.543668,97.033714,Bombing/Explosion,0,0
2.01908E+11,2019,8,17,Myanmar,Southeast Asia,Nawnghkio,22.331323,96.80027,Bombing/Explosion,0,0
2.01908E+11,2019,8,18,Philippines,Southeast Asia,Taysan,13.120554,123.743628,Armed Assault,,
2.01908E+11,2019,8,18,Philippines,Southeast Asia,Igasan,6.085547,121.095526,Armed Assault,0,2
2.01908E+11,2019,8,18,Philippines,Southeast Asia,Zamboanga City,6.929089,122.078846,Assassination,0,1
2.01908E+11,2019,8,18,Myanmar,Southeast Asia,Kutkai,23.459658,97.93623,Armed Assault,,
2.01908E+11,2019,8,19,Philippines,Southeast Asia,Quezon Heights,8.744484,124.781612,Facility/Infrastructure Attack,0,0
2.01908E+11,2019,8,19,Philippines,Southeast Asia,Rombang,12.486159,125.077776,Assassination,1,0
2.01908E+11,2019,8,19,Philippines,Southeast Asia,Kiteb,6.942023,124.419555,Bombing/Explosion,0,0
2.01908E+11,2019,8,19,Philippines,Southeast Asia,Lambayong district,6.808671,124.629296,Bombing/Explosion,0,0
2.01908E+11,2019,8,19,Philippines,Southeast Asia,Poblacion,6.956447,124.388447,Bombing/Explosion,0,0
2.01908E+11,2019,8,19,Philippines,Southeast Asia,Bakat,6.993549,124.523233,Armed Assault,2,0
2.01908E+11,2019,8,19,Philippines,Southeast Asia,Patikul district,6.064156,121.102325,Bombing/Explosion,0,4
2.01908E+11,2019,8,19,Philippines,Southeast Asia,San Pablo district,14.064211,121.323337,Assassination,1,1
2.01908E+11,2019,8,19,Philippines,Southeast Asia,Layog,7.076354,124.729792,Assassination,1,3
2.01908E+11,2019,8,19,Philippines,Southeast Asia,Bonuan Gueset,16.072213,120.34061,Assassination,1,0
2.01908E+11,2019,8,19,Philippines,Southeast Asia,Claveria,8.612703,124.8929,Unknown,0,0
2.01908E+11,2019,8,20,Philippines,Southeast Asia,Datu Piang,7.017347,124.493325,Bombing/Explosion,0,2
2.01908E+11,2019,8,20,Thailand,Southeast Asia,Kampung Jakbenae,6.483367,101.137605,Bombing/Explosion,0,1
2.01908E+11,2019,8,20,Thailand,Southeast Asia,Kampung Jakbenae,6.483367,101.137605,Bombing/Explosion,0,1
2.01908E+11,2019,8,20,Thailand,Southeast Asia,Kampung Jakbenae,6.483367,101.137605,Bombing/Explosion,0,1
2.01908E+11,2019,8,20,Thailand,Southeast Asia,Kampung Jakbenae,6.483367,101.137605,Bombing/Explosion,0,0
2.01908E+11,2019,8,20,Thailand,Southeast Asia,Kampung Jakbenae,6.483367,101.137605,Bombing/Explosion,0,0
2.01908E+11,2019,8,20,Thailand,Southeast Asia,Yala,6.545499,101.279899,Bombing/Explosion,0,0
2.01908E+11,2019,8,20,Thailand,Southeast Asia,Yala,6.545499,101.279899,Bombing/Explosion,0,0
2.01908E+11,2019,8,20,Thailand,Southeast Asia,Mae Wad,6.170769,101.191006,Bombing/Explosion,0,1
2.01908E+11,2019,8,20,Thailand,Southeast Asia,Than To district,6.170769,101.191006,Bombing/Explosion,0,5
2.01908E+11,2019,8,20,Thailand,Southeast Asia,Bannang Sata district,6.241737,101.296159,Bombing/Explosion,0,0
2.01908E+11,2019,8,20,Myanmar,Southeast Asia,Mong Yang,21.844376,99.680071,Assassination,2,0
2.01908E+11,2019,8,20,Myanmar,Southeast Asia,Ponnagyun,20.3335,93.003812,Bombing/Explosion,2,1
2.01908E+11,2019,8,20,Myanmar,Southeast Asia,Thikwaseik,20.120517,93.539929,Bombing/Explosion,1,2
2.01908E+11,2019,8,20,Philippines,Southeast Asia,Kanlurang Mayao,13.952272,121.620874,Assassination,1,0
2.01908E+11,2019,8,21,Indonesia,Southeast Asia,Jakarta,-6.193758,106.801614,Armed Assault,0,0
2.01908E+11,2019,8,21,Philippines,Southeast Asia,Alegria,12.306024,123.558855,Bombing/Explosion,0,2
2.01908E+11,2019,8,21,Philippines,Southeast Asia,Bagabag,16.605839,121.253459,Assassination,1,3
2.01908E+11,2019,8,21,Philippines,Southeast Asia,Lamugong,9.674036,123.101524,Facility/Infrastructure Attack,0,0
2.01908E+11,2019,8,23,Philippines,Southeast Asia,Olera,12.066667,124.583333,Armed Assault,4,2
2.01908E+11,2019,8,23,Philippines,Southeast Asia,Valencia,7.904959,125.09111,Assassination,1,0
2.01908E+11,2019,8,7,Myanmar,Southeast Asia,Sin Khone Taing,20.721694,92.653674,Armed Assault,2,0
2.01908E+11,2019,8,26,Philippines,Southeast Asia,Muntinlupa,14.401976,121.032785,Armed Assault,1,0
2.01908E+11,2019,8,29,Philippines,Southeast Asia,Mabunga,10.107225,123.211784,Assassination,1,0
2.01908E+11,2019,8,30,Philippines,Southeast Asia,Kadday Mampallam,6.084697,121.070822,Armed Assault,0,1
2.01908E+11,2019,8,31,Philippines,Southeast Asia,Poblacion,7.451451,123.33178,Assassination,1,0
2.01909E+11,2019,9,1,Philippines,Southeast Asia,Imelda,9.746685,124.391943,Assassination,1,0
2.01909E+11,2019,9,2,Philippines,Southeast Asia,Placer district,11.919197,123.863479,Assassination,0,2
2.01909E+11,2019,9,4,Philippines,Southeast Asia,Suhaile Arabi,7.703286,122.130604,Assassination,0,1
2.01909E+11,2019,9,5,Philippines,Southeast Asia,Maligue,6.647936,121.962413,Assassination,1,0
2.01909E+11,2019,9,7,Philippines,Southeast Asia,Kalawag 3,6.632105,124.598005,Bombing/Explosion,0,7
2.01909E+11,2019,9,8,Philippines,Southeast Asia,Kajatian,6.04343,120.994262,Bombing/Explosion,1,0
2.01909E+11,2019,9,9,Philippines,Southeast Asia,Paranaque,14.483854,121.014504,Hostage Taking (Barricade Incident),0,0
2.01909E+11,2019,9,9,Philippines,Southeast Asia,Tarcan,14.932064,120.880851,Assassination,1,0
2.01909E+11,2019,9,11,Philippines,Southeast Asia,Igcocolo,10.695068,122.321132,Facility/Infrastructure Attack,0,0
2.01909E+11,2019,9,11,Philippines,Southeast Asia,Magtaking,15.918599,120.358952,Assassination,2,2
2.01909E+11,2019,9,12,Myanmar,Southeast Asia,Tin May,21.182795,92.490094,Bombing/Explosion,0,2
2.01909E+11,2019,9,13,Philippines,Southeast Asia,Bugnay,17.657566,121.546336,Assassination,1,0
2.01909E+11,2019,9,14,Philippines,Southeast Asia,Nalayahan,14.019708,123.304288,Assassination,0,0
2.01909E+11,2019,9,15,Philippines,Southeast Asia,Jose Rono,11.90569,125.042716,Assassination,2,0
2.01909E+11,2019,9,15,Philippines,Southeast Asia,Baylo,8.416925,125.715619,Armed Assault,1,0
2.01909E+11,2019,9,16,Thailand,Southeast Asia,Khok Pho,6.728893,101.094192,Bombing/Explosion,0,2
2.01909E+11,2019,9,16,Philippines,Southeast Asia,Poblacion,7.287568,124.949285,Armed Assault,0,1
2.01909E+11,2019,9,17,Thailand,Southeast Asia,Muang Pattani district,6.844898,101.257627,Armed Assault,0,1
2.01909E+11,2019,9,18,Myanmar,Southeast Asia,Maw Harn,23.45471,97.860842,Bombing/Explosion,0,1
2.01909E+11,2019,9,19,Thailand,Southeast Asia,Sai Buri district,6.719037,101.569446,Assassination,1,0
2.01909E+11,2019,9,19,Thailand,Southeast Asia,Yaha district,6.481297,101.13189,Armed Assault,0,0
2.01909E+11,2019,9,17,Philippines,Southeast Asia,Mahagsay,8.516364,125.404632,Armed Assault,0,0
2.01909E+11,2019,9,19,Philippines,Southeast Asia,Sambulawan,6.996253,124.48486,Bombing/Explosion,0,0
2.01909E+11,2019,9,21,Philippines,Southeast Asia,Muntinlupa,14.401976,121.032785,Armed Assault,1,0
2.01909E+11,2019,9,22,Philippines,Southeast Asia,Kayaga,7.112307,124.808027,Assassination,2,2
2.01909E+11,2019,9,23,Malaysia,Southeast Asia,Tambisan Island,5.450148,119.109985,Hostage Taking (Kidnapping),0,0
2.01909E+11,2019,9,23,Philippines,Southeast Asia,Dagami,10.950689,122.384375,Unknown,0,0
2.01909E+11,2019,9,24,Philippines,Southeast Asia,Pasi 2,13.110518,121.31659,Bombing/Explosion,0,4
2.01909E+11,2019,9,25,Philippines,Southeast Asia,Behia,13.900913,121.339793,Assassination,1,0
2.01909E+11,2019,9,25,Philippines,Southeast Asia,Camba,15.169352,120.791959,Assassination,1,0
2.01909E+11,2019,9,25,Philippines,Southeast Asia,Igcabugao,10.81005,122.227709,Bombing/Explosion,,
2.01909E+11,2019,9,25,Philippines,Southeast Asia,Kitulaan,7.263822,124.789208,Armed Assault,0,1
2.01909E+11,2019,9,26,Philippines,Southeast Asia,Aguid,17.15612,120.883844,Bombing/Explosion,1,1
2.01909E+11,2019,9,27,Philippines,Southeast Asia,Jolo,6.050459,121.012242,Hostage Taking (Kidnapping),,
2.01909E+11,2019,9,30,Philippines,Southeast Asia,Kajatian,6.04343,120.994262,Armed Assault,1,1
2.0191E+11,2019,10,1,Philippines,Southeast Asia,Canduman,10.367824,123.93373,Assassination,1,0
2.0191E+11,2019,10,4,Philippines,Southeast Asia,Tukaran,7.849915,123.551989,Hostage Taking (Kidnapping),0,0
2.0191E+11,2019,10,4,Myanmar,Southeast Asia,Tamu,24.219884,94.310288,Bombing/Explosion,0,0
2.0191E+11,2019,10,4,Myanmar,Southeast Asia,Palet Chaung,21.303183,92.86267,Bombing/Explosion,0,2
2.0191E+11,2019,10,4,Philippines,Southeast Asia,Dasawao,7.020259,124.52843,Armed Assault,7,
2.0191E+11,2019,10,6,Philippines,Southeast Asia,Basak Malutlut,7.995949,124.265877,Armed Assault,1,0
2.0191E+11,2019,10,9,Myanmar,Southeast Asia,Hseni,23.302082,97.961998,Armed Assault,3,10
2.0191E+11,2019,10,9,Thailand,Southeast Asia,Yaha district,6.486667,101.150411,Bombing/Explosion,0,2
2.0191E+11,2019,10,10,Indonesia,Southeast Asia,Pandeglang,-6.308333,106.106667,Assassination,0,3
2.0191E+11,2019,10,11,Philippines,Southeast Asia,Muntinlupa,14.401976,121.032785,Bombing/Explosion,0,0
2.0191E+11,2019,10,11,Philippines,Southeast Asia,Tagum,7.433528,125.797099,Assassination,0,1
2.0191E+11,2019,10,11,Myanmar,Southeast Asia,Mrauk-U district,20.593524,93.19303,Hostage Taking (Kidnapping),0,0
2.0191E+11,2019,10,11,Philippines,Southeast Asia,Almacen,14.835154,120.515707,Assassination,1,0
2.0191E+11,2019,10,14,Philippines,Southeast Asia,Datu Piang,7.025328,124.498474,Bombing/Explosion,0,0
2.0191E+11,2019,10,15,Philippines,Southeast Asia,Calang Canas,6.490616,121.900016,Bombing/Explosion,,
2.0191E+11,2019,10,15,Philippines,Southeast Asia,Pongon,10.790181,124.997986,Armed Assault,1,0
